turbineState,projectName,projectYear,projectTurbineNumber,projectCapacity,turbineManufacturer,turbineCapacity,long,lat
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.60759,32.450394
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.61779,32.454895
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.676292,32.496292
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.66349,32.452595
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.643394,32.434193
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.736389,32.502693
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.611794,32.452995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.59269,32.451294
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.697289,32.499893
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.694595,32.498493
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.649796,32.475693
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.624794,32.465096
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.59639,32.445393
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.645691,32.446693
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.63269,32.459892
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.643394,32.472794
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.60659,32.457493
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.602089,32.440395
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.715691,32.492893
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.688889,32.503796
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.66349,32.489395
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.700089,32.488293
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.57209,32.457893
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.670692,32.478394
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.725891,32.521294
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.670891,32.471794
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.590691,32.442894
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.645691,32.435593
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.731491,32.525295
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.711189,32.506992
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.701294,32.482094
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.623795,32.456795
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.629791,32.467793
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.719795,32.503193
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.667595,32.437195
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.64399,32.464893
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.651489,32.438496
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.643692,32.444893
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.680389,32.499695
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.733589,32.511093
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.632591,32.469193
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.708389,32.490395
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.583992,32.447895
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.692192,32.497295
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.631195,32.451996
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.719688,32.510796
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.648788,32.436993
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.66909,32.485092
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.642891,32.456493
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.58419,32.454494
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.702888,32.489193
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.577492,32.445293
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.663895,32.429794
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.61319,32.459995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.588791,32.457092
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.654495,32.449894
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.625992,32.449696
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.701889,32.509895
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.628395,32.450993
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.63739,32.453693
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.602295,32.447994
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.664894,32.442894
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.599495,32.438995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.65329,32.459793
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.666992,32.476295
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.714088,32.508095
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.666595,32.431293
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.668495,32.469994
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.623695,32.448494
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.664093,32.474995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.654495,32.439693
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.66169,32.435295
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.613991,32.446396
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.616592,32.447895
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.70594,32.49044
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.71389,32.485893
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.717094,32.516895
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.689392,32.495995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.708389,32.505295
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.595192,32.459694
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.660492,32.488495
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.580994,32.453995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.634193,32.441395
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.635391,32.469994
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.676392,32.481895
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.629791,32.458794
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.721893,32.526794
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.704094,32.483494
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.683495,32.501194
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.63549,32.461193
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.563889,32.454292
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.725288,32.513294
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.575394,32.444492
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.626091,32.440994
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.64669,32.465996
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.674492,32.487892
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.719589,32.518192
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.66629,32.483795
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.647591,32.473995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.578094,32.452892
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.72319,32.519894
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.728691,32.522594
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.722893,32.504795
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.677994,32.498394
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.635193,32.433693
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.657394,32.450893
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.637291,32.442196
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.603889,32.456196
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.620789,32.455894
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.615295,32.454094
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.64119,32.463593
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.587891,32.441593
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.661392,32.473595
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.725792,32.505993
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.668045,32.492157
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.742165,32.505203
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.679993,32.490494
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.566292,32.455593
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.673691,32.433094
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.70459,32.510895
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.691795,32.505196
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.724091,32.528294
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.716888,32.509396
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.705193,32.478092
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.714394,32.500195
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.658493,32.472393
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.65609,32.461094
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.716095,32.486694
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.669693,32.431995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.726295,32.529793
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.705688,32.496994
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.674194,32.495193
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.716995,32.501793
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.65049,32.458393
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.72419,32.496693
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.728088,32.514694
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.718491,32.494194
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.640594,32.443195
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.575691,32.451893
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.593391,32.444393
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.65139,32.448994
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.71299,32.491592
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.61879,32.462395
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.671188,32.444294
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.693794,32.488495
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.634293,32.452793
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.647995,32.447796
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.595589,32.452393
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.696793,32.488693
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.668091,32.443695
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.67189,32.486393
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.721291,32.487995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.660789,32.481094
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.616089,32.461094
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.609695,32.458096
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.731789,32.509995
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.671494,32.493893
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.647491,32.457092
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.663589,32.482395
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.638092,32.470894
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.714592,32.515694
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.686295,32.502495
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.665993,32.491093
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.62339,32.439594
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.62709,32.466496
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.708694,32.497795
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.722488,32.512093
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.611191,32.444996
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.580589,32.446495
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.620491,32.438194
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.658989,32.433792
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.725288,32.489494
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.702888,32.502594
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.660492,32.451794
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.631088,32.440292
TX,Roscoe,2008,209,209.0,Mitsubishi,1000,-100.698593,32.480694
SD,Rosebud Sioux,2003,1,0.75,NEG Micon,750,-100.578491,43.002693
IA,Roseman Energy LLC,2017,1,1.79,GE Wind,1790,-94.753922,41.373135
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,1000,-87.635086,44.673321
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.647392,44.64529
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.655807,44.644131
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.630363,44.664154
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,1000,-87.647224,44.643341
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,1000,-87.627693,44.667393
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.628693,44.671192
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,1000,-87.656174,44.642448
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.649895,44.642094
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.627266,44.669689
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.645798,44.637894
IN,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.478798,40.674393
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.629997,44.669292
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.638031,44.672684
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.65847,44.641022
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,660,-87.630363,44.665543
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,1000,-87.657166,44.645672
WI,Rosiere Wind Farm,1999,17,11.22,Vestas,1000,-87.643196,44.63649
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.4655,39.256191
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.445099,39.277592
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.4561,39.266293
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.439995,39.28289
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.447701,39.275494
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.438194,39.284393
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.457695,39.264793
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.459198,39.263191
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.434097,39.287693
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.443001,39.279892
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.460594,39.26099
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.4496,39.273594
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.440994,39.280991
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.461899,39.259193
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.436394,39.28569
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.452995,39.269993
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.463799,39.257793
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.4674,39.254791
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.454895,39.268093
MD,Roth Rock,2011,20,50.0,Nordex,2500,-79.451401,39.271591
TX,Route 66,2015,75,150.0,Vestas,2000,-101.516022,35.214806
TX,Route 66,2015,75,150.0,Vestas,2000,-101.455269,35.212635
TX,Route 66,2015,75,150.0,Vestas,2000,-101.486992,35.196323
TX,Route 66,2015,75,150.0,Vestas,2000,-101.509773,35.164906
TX,Route 66,2015,75,150.0,Vestas,2000,-101.436363,35.167465
TX,Route 66,2015,75,150.0,Vestas,2000,-101.460403,35.169674
TX,Route 66,2015,75,150.0,Vestas,2000,-101.382713,35.155983
TX,Route 66,2015,75,150.0,Vestas,2000,-101.479103,35.213573
TX,Route 66,2015,75,150.0,Vestas,2000,-101.49057,35.212624
TX,Route 66,2015,75,150.0,Vestas,2000,-101.45182,35.213554
TX,Route 66,2015,75,150.0,Vestas,2000,-101.524269,35.215454
TX,Route 66,2015,75,150.0,Vestas,2000,-101.40435,35.155254
TX,Route 66,2015,75,150.0,Vestas,2000,-101.482903,35.196033
TX,Route 66,2015,75,150.0,Vestas,2000,-101.513733,35.164776
TX,Route 66,2015,75,150.0,Vestas,2000,-101.464439,35.170933
TX,Route 66,2015,75,150.0,Vestas,2000,-101.444733,35.193005
TX,Route 66,2015,75,150.0,Vestas,2000,-101.465469,35.213505
TX,Route 66,2015,75,150.0,Vestas,2000,-101.511871,35.214485
TX,Route 66,2015,75,150.0,Vestas,2000,-101.472252,35.213432
TX,Route 66,2015,75,150.0,Vestas,2000,-101.450584,35.169125
TX,Route 66,2015,75,150.0,Vestas,2000,-101.500862,35.161526
TX,Route 66,2015,75,150.0,Vestas,2000,-101.492661,35.162064
TX,Route 66,2015,75,150.0,Vestas,2000,-101.438103,35.213623
TX,Route 66,2015,75,150.0,Vestas,2000,-101.386108,35.155846
TX,Route 66,2015,75,150.0,Vestas,2000,-101.540794,35.217003
TX,Route 66,2015,75,150.0,Vestas,2000,-101.457489,35.193813
TX,Route 66,2015,75,150.0,Vestas,2000,-101.452774,35.193474
TX,Route 66,2015,75,150.0,Vestas,2000,-101.528435,35.215782
TX,Route 66,2015,75,150.0,Vestas,2000,-101.458679,35.212833
TX,Route 66,2015,75,150.0,Vestas,2000,-101.396721,35.155674
TX,Route 66,2015,75,150.0,Vestas,2000,-101.48687,35.212353
TX,Route 66,2015,75,150.0,Vestas,2000,-101.440979,35.168053
TX,Route 66,2015,75,150.0,Vestas,2000,-101.400383,35.155354
TX,Route 66,2015,75,150.0,Vestas,2000,-101.496819,35.161583
TX,Route 66,2015,75,150.0,Vestas,2000,-101.379105,35.155636
TX,Route 66,2015,75,150.0,Vestas,2000,-101.503548,35.213814
TX,Route 66,2015,75,150.0,Vestas,2000,-101.468872,35.213486
TX,Route 66,2015,75,150.0,Vestas,2000,-101.480453,35.163773
TX,Route 66,2015,75,150.0,Vestas,2000,-101.47422,35.195274
TX,Route 66,2015,75,150.0,Vestas,2000,-101.478401,35.195633
TX,Route 66,2015,75,150.0,Vestas,2000,-101.470039,35.194923
TX,Route 66,2015,75,150.0,Vestas,2000,-101.5326,35.216133
TX,Route 66,2015,75,150.0,Vestas,2000,-101.507904,35.214146
TX,Route 66,2015,75,150.0,Vestas,2000,-101.42247,35.164803
TX,Route 66,2015,75,150.0,Vestas,2000,-101.44574,35.168583
TX,Route 66,2015,75,150.0,Vestas,2000,-101.518219,35.165276
TX,Route 66,2015,75,150.0,Vestas,2000,-101.415977,35.154804
TX,Route 66,2015,75,150.0,Vestas,2000,-101.444962,35.213955
TX,Route 66,2015,75,150.0,Vestas,2000,-101.4123,35.155373
TX,Route 66,2015,75,150.0,Vestas,2000,-101.408592,35.155483
TX,Route 66,2015,75,150.0,Vestas,2000,-101.371933,35.155315
TX,Route 66,2015,75,150.0,Vestas,2000,-101.427032,35.165955
TX,Route 66,2015,75,150.0,Vestas,2000,-101.455414,35.169445
TX,Route 66,2015,75,150.0,Vestas,2000,-101.36821,35.155132
TX,Route 66,2015,75,150.0,Vestas,2000,-101.440552,35.191925
TX,Route 66,2015,75,150.0,Vestas,2000,-101.475662,35.213425
TX,Route 66,2015,75,150.0,Vestas,2000,-101.389633,35.155773
TX,Route 66,2015,75,150.0,Vestas,2000,-101.484482,35.163754
TX,Route 66,2015,75,150.0,Vestas,2000,-101.482574,35.213524
TX,Route 66,2015,75,150.0,Vestas,2000,-101.46209,35.213524
TX,Route 66,2015,75,150.0,Vestas,2000,-101.536568,35.216312
TX,Route 66,2015,75,150.0,Vestas,2000,-101.494301,35.212883
TX,Route 66,2015,75,150.0,Vestas,2000,-101.49897,35.213184
TX,Route 66,2015,75,150.0,Vestas,2000,-101.465874,35.194546
TX,Route 66,2015,75,150.0,Vestas,2000,-101.441521,35.213654
TX,Route 66,2015,75,150.0,Vestas,2000,-101.448898,35.193054
TX,Route 66,2015,75,150.0,Vestas,2000,-101.520233,35.215122
TX,Route 66,2015,75,150.0,Vestas,2000,-101.461693,35.194153
TX,Route 66,2015,75,150.0,Vestas,2000,-101.431381,35.166935
TX,Route 66,2015,75,150.0,Vestas,2000,-101.448364,35.213604
TX,Route 66,2015,75,150.0,Vestas,2000,-101.488152,35.163666
TX,Route 66,2015,75,150.0,Vestas,2000,-101.436218,35.191975
TX,Route 66,2015,75,150.0,Vestas,2000,-101.476471,35.163876
TX,Route 66,2015,75,150.0,Vestas,2000,-101.393173,35.155735
TX,Route 66,2015,75,150.0,Vestas,2000,-101.375565,35.155483
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.892693,48.452492
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.02829,48.524593
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.016487,48.51099
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.009491,48.503391
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.002487,48.503391
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.01619,48.542393
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.91169,48.472092
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.961288,48.531994
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.901489,48.50819
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.021988,48.543293
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.010193,48.541191
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.009193,48.511192
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.990692,48.503792
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.914787,48.470791
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.034492,48.521294
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.924889,48.532993
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.01889,48.525192
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.025192,48.541992
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.892387,48.461792
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.903587,48.505692
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.940392,48.48299
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.889091,48.508392
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.890694,48.454491
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.018494,48.503593
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.934792,48.530792
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.912788,48.501694
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.89109,48.505894
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.934891,48.499893
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.940987,48.522892
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.019287,48.509491
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.952888,48.534592
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.98159,48.50819
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.968987,48.537392
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.912392,48.512093
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.94529,48.51099
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.931892,48.523693
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.936188,48.522793
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.964188,48.472191
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.915192,48.506393
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.030891,48.543392
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.894287,48.503292
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.889091,48.516991
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.028488,48.521393
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.889091,48.513592
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.914993,48.499493
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.947891,48.534794
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.92569,48.524292
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.927887,48.501793
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.952591,48.475792
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.022293,48.524193
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.984688,48.506493
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.924988,48.503193
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.918694,48.533691
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.958389,48.534092
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.917992,48.469193
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.904488,48.462193
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.96199,48.528591
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.921593,48.468594
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.987694,48.505093
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.962593,48.475193
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.916687,48.517292
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.917892,48.477692
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.94059,48.511692
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.908989,48.51749
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.958893,48.475891
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.930893,48.532192
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.943893,48.482693
ND,Rugby,2009,71,149.1,Suzlon,2100,-100.034492,48.542793
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.907188,48.459892
ND,Rugby,2009,71,149.1,Suzlon,2100,-99.913986,48.479294
